comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date
klau turun kn hrga bahan mentah dn runcit seluruh peniaga ble juai murah jgk,@ienaaa9,UMMIJAR DCC ,0,0,4h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
tempat yg xde meyden tu cne pulak...😏,@masturaqasrena,Mastura Qasrena ,0,0,4h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
YB ambil Rm5 .Org lain ambil RM15 🤦‍♂️,@michael_lky,꧁🛸•🚀🪐 ,0,0,5h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
kerajaan bayar RM3 pada restoran bagus . tapi buat di seluruh Malaysia.. 5000 biji kedai cukup,@limaujambak.bakaoriginal,Shahrul ,0,0,5h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
"Menu rahmah sesuai di universiti harga makanan kat universiti mahal kesian budak2 , menu rahmah kat luar penuh dgn warga asing je nanti😂tak caya tgk",@miabracelet,Bracelet Malaysia ,0,0,5h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
"Alhamdulillah, yg tak suka dengan KP, menu rahmah rm50 1 hidangan😂",@hbpha,hbPHA ,0,0,5h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
haha ...utk menteri bukan main penuh pinggan..turunkan harga baranglah..,@lslalala70,honez shop ,0,0,5h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
"menu rahmah , untuk promosi je ni, lepas buat promote, semua dh balik harga akan kembeli mcm biasa, ikut menu yg di ambil",@sazalisazali255,zaali ,0,0,5h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
kang ade je rakyat malaysia ni..x sedap lah ape lah...bg murah pun banyak complaint 🤣🤣🤣🤣,@emma_akma,💋kuemma💋 ,0,0,5h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
siapa rahmah😂. Untung la nama dia popular,@am_fiq,AM ,0,0,5h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
