comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,video_views,video_image_link,sentiment,video_caption
kt dunia ni mana ada org kerja tak nk gaji😂😂😂,@ikramyusoff997,ɪᴋʀᴀᴍʏᴜꜱᴏꜰꜰ ,0,0,"Wednesday, 1 February, 2023",7/2/2023,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,26.6K,4830,2540,"Sunday, 29 January, 2023",487.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o425vLWnnQWf4sMfAWeBearucEbUHlGIDpgQEr?x-expires=1675767600&x-signature=K6avg3NbKjSNMmfT9x9n7EOhbnE%3D,negative,test
ape gune kabel hahaah,@fauzannorazman,Fauzan Azman153 ,0,0,"Wednesday, 1 February, 2023",7/2/2023,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,26.6K,4830,2540,"Sunday, 29 January, 2023",487.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o425vLWnnQWf4sMfAWeBearucEbUHlGIDpgQEr?x-expires=1675767600&x-signature=K6avg3NbKjSNMmfT9x9n7EOhbnE%3D,negative,test
"NURUL IZZAH terbaik....
selongkar file2 penipuan kerajaan sblm nie...",@h1m4m,♓ℹⓂ️🅰️Ⓜ️ ,0,0,"Wednesday, 1 February, 2023",7/2/2023,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,26.6K,4830,2540,"Sunday, 29 January, 2023",487.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o425vLWnnQWf4sMfAWeBearucEbUHlGIDpgQEr?x-expires=1675767600&x-signature=K6avg3NbKjSNMmfT9x9n7EOhbnE%3D,positive,test
"Ini parti derita anak beranak..
entah hape2...",@sawasejagong,Sawa ,0,0,"Wednesday, 1 February, 2023",7/2/2023,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,26.6K,4830,2540,"Sunday, 29 January, 2023",487.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o425vLWnnQWf4sMfAWeBearucEbUHlGIDpgQEr?x-expires=1675767600&x-signature=K6avg3NbKjSNMmfT9x9n7EOhbnE%3D,negative,test
Bg la peluang.. Tgk malaysia jd mcmana setahun bertugas nnt,@abjj_asalblehjualjual,ntahlalabu2008 ,0,0,"Wednesday, 1 February, 2023",7/2/2023,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,26.6K,4830,2540,"Sunday, 29 January, 2023",487.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o425vLWnnQWf4sMfAWeBearucEbUHlGIDpgQEr?x-expires=1675767600&x-signature=K6avg3NbKjSNMmfT9x9n7EOhbnE%3D,positive,test
luluskn kwsp10k,@ismailbjy8,ismail950102 ,0,0,"Wednesday, 1 February, 2023",7/2/2023,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,26.6K,4830,2540,"Sunday, 29 January, 2023",487.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o425vLWnnQWf4sMfAWeBearucEbUHlGIDpgQEr?x-expires=1675767600&x-signature=K6avg3NbKjSNMmfT9x9n7EOhbnE%3D,negative,test
ank papa...🤭,@yah_4359,yahya ,0,0,"Wednesday, 1 February, 2023",7/2/2023,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,26.6K,4830,2540,"Sunday, 29 January, 2023",487.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o425vLWnnQWf4sMfAWeBearucEbUHlGIDpgQEr?x-expires=1675767600&x-signature=K6avg3NbKjSNMmfT9x9n7EOhbnE%3D,neutral,test
tak tahulah apa nak jadi,@nasaruddinlc,Nasaruddin Lc ,0,0,"Wednesday, 1 February, 2023",7/2/2023,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,26.6K,4830,2540,"Sunday, 29 January, 2023",487.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o425vLWnnQWf4sMfAWeBearucEbUHlGIDpgQEr?x-expires=1675767600&x-signature=K6avg3NbKjSNMmfT9x9n7EOhbnE%3D,negative,test
😂hadoi xtau la..,@paizbodoken,Paiz Chengkoi ,0,0,"Wednesday, 1 February, 2023",7/2/2023,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,26.6K,4830,2540,"Sunday, 29 January, 2023",487.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o425vLWnnQWf4sMfAWeBearucEbUHlGIDpgQEr?x-expires=1675767600&x-signature=K6avg3NbKjSNMmfT9x9n7EOhbnE%3D,negative,test
inilah yg dinamakan family planning..sebijik dlam 3 abdul..klau benda ni berhasil penasihat akan dpat 25%..wow👀,@jacker_jai,🐿️ ,0,0,"Wednesday, 1 February, 2023",7/2/2023,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,26.6K,4830,2540,"Sunday, 29 January, 2023",487.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o425vLWnnQWf4sMfAWeBearucEbUHlGIDpgQEr?x-expires=1675767600&x-signature=K6avg3NbKjSNMmfT9x9n7EOhbnE%3D,positive,test
itu laa namanya ketuk dulang paku serpih..🤣,@aris_ahmad675,ARIS AHMAD675 ,0,0,"Wednesday, 1 February, 2023",7/2/2023,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,26.6K,4830,2540,"Sunday, 29 January, 2023",487.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o425vLWnnQWf4sMfAWeBearucEbUHlGIDpgQEr?x-expires=1675767600&x-signature=K6avg3NbKjSNMmfT9x9n7EOhbnE%3D,negative,test
Lepas jadi PM auto hilang ingatan,@badm4n96,Badman ,0,0,"Wednesday, 1 February, 2023",7/2/2023,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,26.6K,4830,2540,"Sunday, 29 January, 2023",487.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o425vLWnnQWf4sMfAWeBearucEbUHlGIDpgQEr?x-expires=1675767600&x-signature=K6avg3NbKjSNMmfT9x9n7EOhbnE%3D,negative,test
